"SERVICE_ID","SERVICE_NAME","DESCRIPTION","TYPE_ID","CAL_RATE","ID","SERVICE_DISPLAY","UNIT_ID","UNIT_CODE","SERVICE_TYPE","THRESHOLD_TYPE","STATUS","FOMULAR_DESCRIPT","UPDATE_TIME","UPDATE_USER","ORDER_INDEX","TYPE_PARAM","SERVICE_TYPE_PARAM","IS_LEAF"
1300247,Tổng bưu gửi phát thành công ,Tổng bưu gửi phát thành công ,,,202790,Tổng bưu gửi phát thành công ,160,,905,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1500247,Tổng bưu gửi phát thành công ,Tổng bưu gửi phát thành công ,,,202791,Tổng bưu gửi phát thành công ,160,,905,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1300248,Thời gian toàn trình bưu gửi nội tỉnh,Thời gian toàn trình bưu gửi nội tỉnh,,,202792,Thời gian toàn trình bưu gửi nội tỉnh,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,0
1500248,Thời gian toàn trình bưu gửi nội tỉnh,Thời gian toàn trình bưu gửi nội tỉnh,,,202793,Thời gian toàn trình bưu gửi nội tỉnh,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,0
1300249,Tổng thời gian tính từ khi chấp nhận bưu gửi nội tỉnh thành công đến khi phát thành công bưu gửi nội tỉnh ,Tổng thời gian tính từ khi chấp nhận bưu gửi nội tỉnh thành công đến khi phát thành công bưu gửi nội tỉnh ,,,202794,Tổng thời gian tính từ khi chấp nhận bưu gửi nội tỉnh thành công đến khi phát thành công bưu gửi nội tỉnh ,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1500249,Tổng thời gian tính từ khi chấp nhận bưu gửi nội tỉnh thành công đến khi phát thành công bưu gửi nội tỉnh ,Tổng thời gian tính từ khi chấp nhận bưu gửi nội tỉnh thành công đến khi phát thành công bưu gửi nội tỉnh ,,,202795,Tổng thời gian tính từ khi chấp nhận bưu gửi nội tỉnh thành công đến khi phát thành công bưu gửi nội tỉnh ,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1300250,Tổng bưu gửi nội tỉnh phát thành công,Tổng bưu gửi nội tỉnh phát thành công,,,202796,Tổng bưu gửi nội tỉnh phát thành công,160,,905,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1500250,Tổng bưu gửi nội tỉnh phát thành công,Tổng bưu gửi nội tỉnh phát thành công,,,202797,Tổng bưu gửi nội tỉnh phát thành công,160,,905,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1300251,Thời gian toàn trình bưu gửi nội miền,Thời gian toàn trình bưu gửi nội miền,,,202798,Thời gian toàn trình bưu gửi nội miền,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,0
1500251,Thời gian toàn trình bưu gửi nội miền,Thời gian toàn trình bưu gửi nội miền,,,202799,Thời gian toàn trình bưu gửi nội miền,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,0
1300252,Tổng thời gian tính từ khi chấp nhận bưu gửi nội miền thành công đến khi phát thành công bưu gửi nội miền ,Tổng thời gian tính từ khi chấp nhận bưu gửi nội miền thành công đến khi phát thành công bưu gửi nội miền ,,,202800,Tổng thời gian tính từ khi chấp nhận bưu gửi nội miền thành công đến khi phát thành công bưu gửi nội miền ,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1500252,Tổng thời gian tính từ khi chấp nhận bưu gửi nội miền thành công đến khi phát thành công bưu gửi nội miền ,Tổng thời gian tính từ khi chấp nhận bưu gửi nội miền thành công đến khi phát thành công bưu gửi nội miền ,,,202801,Tổng thời gian tính từ khi chấp nhận bưu gửi nội miền thành công đến khi phát thành công bưu gửi nội miền ,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1300253,Tổng bưu gửi nội miền phát thành công ,Tổng bưu gửi nội miền phát thành công ,,,202802,Tổng bưu gửi nội miền phát thành công ,160,,905,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1500253,Tổng bưu gửi nội miền phát thành công ,Tổng bưu gửi nội miền phát thành công ,,,202803,Tổng bưu gửi nội miền phát thành công ,160,,905,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1300254,Thời gian toàn trình bưu gửi liên miền,Thời gian toàn trình bưu gửi liên miền,,,202804,Thời gian toàn trình bưu gửi liên miền,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,0
1500254,Thời gian toàn trình bưu gửi liên miền,Thời gian toàn trình bưu gửi liên miền,,,202805,Thời gian toàn trình bưu gửi liên miền,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,0
1300255,Tổng thời gian tính từ khi chấp nhận bưu gửi liên miền thành công đến khi phát thành công bưu gửi liên miền,Tổng thời gian tính từ khi chấp nhận bưu gửi liên miền thành công đến khi phát thành công bưu gửi liên miền,,,202806,Tổng thời gian tính từ khi chấp nhận bưu gửi liên miền thành công đến khi phát thành công bưu gửi liên miền,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1500255,Tổng thời gian tính từ khi chấp nhận bưu gửi liên miền thành công đến khi phát thành công bưu gửi liên miền,Tổng thời gian tính từ khi chấp nhận bưu gửi liên miền thành công đến khi phát thành công bưu gửi liên miền,,,202807,Tổng thời gian tính từ khi chấp nhận bưu gửi liên miền thành công đến khi phát thành công bưu gửi liên miền,114,,907,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1300256,Tổng bưu gửi liên miền phát thành công ,"Tổng bưu gửi liên miền phát thành công
",,,202808,Tổng bưu gửi liên miền phát thành công,160,,905,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1500256,Tổng bưu gửi liên miền phát thành công ,"Tổng bưu gửi liên miền phát thành công
",,,202809,Tổng bưu gửi liên miền phát thành công,160,,905,1,1,,2022-11-01 09:07:25.000,"269413",,KPI_BC,2,1
1,test,,,,202780,test,77,,905,1,1,,2023-04-11 10:06:19.000,"269413",,,,
10012,Cước phát sinh Nội dung quốc tế - thu khách hàng,Cước phát sinh Nội dung quốc tế - thu khách hàng,,,202811,Cước phát sinh Nội dung quốc tế - thu khách hàng,2,,1,1,1,,2021-05-18 11:42:21.000,"170635",,DTTD,2,1
60002,test,,,,202800,test,77,,905,1,1,,2023-04-11 10:43:55.000,"444029",,,,
10015,Doanh thu Bulk SMS (theo tiêu dùng) - thu khách hàng,Doanh thu Bulk SMS (theo tiêu dùng) - thu khách hàng,,,202810,Doanh thu Bulk SMS (theo tiêu dùng) - thu khách hàng,2,,1,1,1,,,"269413",,DTTD,2,1
10013,Doanh thu dịch vụ_Nội dung quốc tế - thu khách hàng,Doanh thu dịch vụ_Nội dung quốc tế - thu khách hàng,,,202813,Doanh thu dịch vụ_Nội dung quốc tế - thu khách hàng,2,,1,1,1,,2021-05-18 11:42:21.000,"170635",,DTTD,2,1
10014,Doanh thu Bulk SMS (theo tiêu dùng) - thu khách hàng,Doanh thu Bulk SMS (theo tiêu dùng) - thu khách hàng,,,202812,Doanh thu Bulk SMS (theo tiêu dùng) - thu khách hàng,2,,1,1,1,,,"269413",,DTTD,2,1
7402,Doanh thu thu phí tại trạm (MTC),,,,138579,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7403,Doanh thu thu phí tại trạm (MTC),,,,138580,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7404,Doanh thu thu phí tại trạm (MTC),,,,138581,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7405,Doanh thu thu phí tại trạm (MTC),,,,138582,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7406,Doanh thu thu phí tại trạm (MTC),,,,138583,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7407,Doanh thu thu phí tại trạm (MTC),,,,138584,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7408,Doanh thu thu phí tại trạm (MTC),,,,138585,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7409,Doanh thu thu phí tại trạm (MTC),,,,138586,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7410,Doanh thu thu phí tại trạm (MTC),,,,138587,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7411,Doanh thu thu phí tại trạm (MTC),,,,138588,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7412,Doanh thu thu phí tại trạm (MTC),,,,138589,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7413,Trạm thu phí Tiên Yên - Quảng Ninh,,,,138590,Trạm thu phí Tiên Yên - Quảng Ninh,2,,1,1,1,,,,,DTTD,2,0
7414,Doanh thu thu phí tại trạm,,,,138591,Doanh thu thu phí tại trạm,2,,1,1,1,,,,,DTTD,2,1
7415,Mức giá dịch vụ,,,,138592,Mức giá dịch vụ,2,,1,1,1,,,,,DTTD,2,1
7416,Doanh thu thu phí tại trạm (MTC),,,,138593,Doanh thu thu phí tại trạm (MTC),2,,1,1,1,,,,,DTTD,2,1
7417,Doanh thu phát hành thẻ,,,,138594,Doanh thu phát hành thẻ,2,,1,1,1,,,,,DTTD,1,1
7418,Doanh thu phát hành thẻ,,,,138595,Doanh thu phát hành thẻ,2,,1,1,1,,,,,DTTD,1,1
7419,Trạm Tiên Yên - Móng Cái,,,,138596,Trạm Tiên Yên - Móng Cái,84,,1,1,1,,,,,DTTD,2,0
7420,"Xe <12 chỗ, xe tải < 2 tấn, xe bus",,,,138597,"Xe <12 chỗ, xe tải < 2 tấn, xe bus",84,,1,1,1,,,,,DTTD,2,1
7421,"Xe từ 12 - 30 chỗ, xe tải từ 2- 4 tấn",,,,138598,"Xe từ 12 - 30 chỗ, xe tải từ 2- 4 tấn",84,,1,1,1,,,,,DTTD,2,1
1300223,Tổng SL bưu gửi phát thành công đúng giờ lũy kế,Tổng SL bưu gửi phát thành công đúng giờ lũy kế,,,202337,Tổng SL bưu gửi phát thành công đúng giờ lũy kế,160,,905,1,1,,2022-11-01 08:51:20.000,"269413",,KPI_BC,2,
1300224,Tỷ lệ phát thành công ngày All,Tỷ lệ phát thành công ngày All,,,202338,Tỷ lệ phát thành công ngày All,23,,907,1,1,,2022-11-01 09:04:12.000,"269413",,KPI_BC,2,
1300225,Tổng SL bưu gửi phát thành công ngày,Tổng SL bưu gửi phát thành công ngày,,,202339,Tổng SL bưu gửi phát thành công ngày,160,,905,1,1,,2022-11-01 08:51:10.000,"269413",,KPI_BC,2,
1300226,Tổng SL bưu gửi phải phát ngày,Tổng SL bưu gửi phải phát ngày,,,202340,Tổng SL bưu gửi phải phát ngày,160,,905,1,1,,2022-11-01 08:51:05.000,"269413",,KPI_BC,2,
1300227,Tỷ lệ phát thành công ngày non-COD,Tỷ lệ phát thành công ngày non-COD,,,202341,Tỷ lệ phát thành công ngày non-COD,23,,907,1,1,,2022-11-01 09:03:57.000,"269413",,KPI_BC,2,
1300228,Tổng SL bưu gửi non-COD phát thành công ngày,Tổng SL bưu gửi non-COD phát thành công ngày,,,202342,Tổng SL bưu gửi non-COD phát thành công ngày,160,,905,1,1,,2022-11-01 08:50:55.000,"269413",,KPI_BC,2,
1300229,Tổng SL bưu gửi non-COD phải phát ngày,Tổng SL bưu gửi non-COD phải phát ngày,,,202343,Tổng SL bưu gửi non-COD phải phát ngày,160,,905,1,1,,2022-11-01 08:50:50.000,"269413",,KPI_BC,2,
1300230,Tỷ lệ phát thành công ngày COD,Tỷ lệ phát thành công ngày COD,,,202344,Tỷ lệ phát thành công ngày COD,23,,907,1,1,,2022-11-01 09:03:40.000,"269413",,KPI_BC,2,
1300231,Tổng SL bưu gửi COD phát thành công ngày ,Tổng SL bưu gửi COD phát thành công ngày ,,,202712,Tổng SL bưu gửi COD phát thành công ngày ,160,,905,1,1,,2022-11-01 08:50:01.000,"269413",,KPI_BC,2,
1300232,Tổng SL bưu gửi COD phải phát ngày,Tổng SL bưu gửi COD phải phát ngày,,,202346,Tổng SL bưu gửi COD phải phát ngày,160,,905,1,1,,2022-11-01 08:50:30.000,"269413",,KPI_BC,2,
1300233,Thời gian toàn trình bưu gửi phát thành công lần đầu tiên,Thời gian toàn trình bưu gửi phát thành công lần đầu tiên,,,202347,Thời gian toàn trình bưu gửi phát thành công lần đầu tiên,114,,907,1,1,,2022-11-01 09:03:21.000,"269413",,KPI_BC,2,
1300234,Tổng thời gian tính từ khi chấp nhận bưu gửi thành công đến khi phát thành công bưu gửi lần đầu tiên,Tổng thời gian tính từ khi chấp nhận bưu gửi thành công đến khi phát thành công bưu gửi lần đầu tiên,,,202348,Tổng thời gian tính từ khi chấp nhận bưu gửi thành công đến khi phát thành công bưu gửi lần đầu tiên,114,,905,1,1,,2022-11-01 08:50:01.000,"269413",,KPI_BC,2,
1300235,Tổng bưu gửi phát thành công lần đầu tiên,Tổng bưu gửi phát thành công lần đầu tiên,,,202349,Tổng bưu gửi phát thành công lần đầu tiên,160,,905,1,1,,2022-11-01 08:49:52.000,"269413",,KPI_BC,2,
1300236,Thời gian toàn trình nội tỉnh phát thành công lần đầu tiên,Thời gian toàn trình nội tỉnh phát thành công lần đầu tiên,,,202350,Thời gian toàn trình nội tỉnh phát thành công lần đầu tiên,114,,907,1,1,,2022-11-01 09:03:02.000,"269413",,KPI_BC,2,
1300237,Tổng thời gian tính từ khi chấp nhận bưu gửi nội tỉnh thành công đến khi phát thành công bưu gửi nội tỉnh lần đầu tiên,Tổng thời gian tính từ khi chấp nhận bưu gửi nội tỉnh thành công đến khi phát thành công bưu gửi nội tỉnh lần đầu tiên,,,202351,Tổng thời gian tính từ khi chấp nhận bưu gửi nội tỉnh thành công đến khi phát thành công bưu gửi nội tỉnh lần đầu tiên,114,,905,1,1,,2022-11-01 08:49:40.000,"269413",,KPI_BC,2,
1300238,Tổng bưu gửi nội tỉnh phát thành công lần đầu tiên,Tổng bưu gửi nội tỉnh phát thành công lần đầu tiên,,,202352,Tổng bưu gửi nội tỉnh phát thành công lần đầu tiên,160,,905,1,1,,2022-11-01 08:49:35.000,"269413",,KPI_BC,2,
1300239,Thời gian toàn trình nội miền phát thành công lần đầu tiên,Thời gian toàn trình nội miền phát thành công lần đầu tiên,,,202353,Thời gian toàn trình nội miền phát thành công lần đầu tiên,114,,907,1,1,,2022-11-01 09:02:43.000,"269413",,KPI_BC,2,
1300240,Tổng thời gian tính từ khi chấp nhận bưu gửi nội miền thành công đến khi phát thành công bưu gửi nội miền lần đầu tiên,Tổng thời gian tính từ khi chấp nhận bưu gửi nội miền thành công đến khi phát thành công bưu gửi nội miền lần đầu tiên,,,202354,Tổng thời gian tính từ khi chấp nhận bưu gửi nội miền thành công đến khi phát thành công bưu gửi nội miền lần đầu tiên,114,,905,1,1,,2022-11-01 08:49:26.000,"269413",,KPI_BC,2,
1300241,Tổng bưu gửi nội miền phát thành công lần đầu tiên,Tổng bưu gửi nội miền phát thành công lần đầu tiên,,,202355,Tổng bưu gửi nội miền phát thành công lần đầu tiên,160,,905,1,1,,2022-11-01 08:48:45.000,"269413",,KPI_BC,2,
1300242,Thời gian toàn trình liên miền phát thành công lần đầu tiên,Thời gian toàn trình liên miền phát thành công lần đầu tiên,,,202356,Thời gian toàn trình liên miền phát thành công lần đầu tiên,114,,907,1,1,,2022-11-01 09:02:18.000,"269413",,KPI_BC,2,
1300243,Tổng thời gian tính từ khi chấp nhận bưu gửi liên miền thành công đến khi phát thành công bưu gửi liên miền lần đầu tiên,Tổng thời gian tính từ khi chấp nhận bưu gửi liên miền thành công đến khi phát thành công bưu gửi liên miền lần đầu tiên,,,202357,Tổng thời gian tính từ khi chấp nhận bưu gửi liên miền thành công đến khi phát thành công bưu gửi liên miền lần đầu tiên,114,,905,1,1,,2022-11-01 08:48:35.000,"269413",,KPI_BC,2,
1300244,Tổng bưu gửi liên miền phát thành công lần đầu tiên,Tổng bưu gửi liên miền phát thành công lần đầu tiên,,,202358,Tổng bưu gửi liên miền phát thành công lần đầu tiên,160,,905,1,1,,2022-11-01 08:48:30.000,"269413",,KPI_BC,2,
2100010,EBITDA,,1,,202359,EBITDA,120,,905,1,1,,2021-07-01 15:08:32.000,"269413",,EBITDA,1,
1007,Quảng cáo AMS trước chia sẻ,,1,,202748,Quảng cáo AMS trước chia sẻ,2,,1,1,1,,,,,DTTD,1,1
1005,BankPlus trước chia sẻ A2P,,1,,202747,BankPlus trước chia sẻ A2P,2,,1,1,1,,,,,DTTD,1,1
3417,Phí giao dịch khác,,1,,202770,Phí giao dịch khác,2,,1,1,1,,,,,DTTD,1,1
3416,Phí tin nhắn ngoại mạng,,1,,202769,Phí tin nhắn ngoại mạng,2,,1,1,1,,,,,DTTD,1,1
3415,Phí dịch vụ Bankplus,,1,,202768,Phí dịch vụ Bankplus,2,,1,1,1,,,,,DTTD,1,1
3414,Phí SMS banking của MB & BIDV,,1,,202767,Phí SMS banking của MB & BIDV,2,,1,1,1,,,,,DTTD,1,1
3413,Các DV khác,,1,,202766,Các DV khác,2,,1,1,1,,,,,DTTD,1,0
3412,Hỗ trợ tìm kiếm khách hàng tiềm năng,,1,,202765,Hỗ trợ tìm kiếm khách hàng tiềm năng,2,,1,1,1,,,,,DTTD,1,1
3411,Chấm điểm khách hàng,,1,,202764,Chấm điểm khách hàng,2,,1,1,1,,,,,DTTD,1,1
1202119,TB Rời mạng,,1,,202785,TB Rời mạng,1,,1,1,1,,1970-01-01 07:00:00.000,,,DTTD,2,1
1202118,TB thực tăng/giảm,,1,,202784,TB thực tăng/giảm,1,,1,1,1,,1970-01-01 07:00:00.000,,,DTTD,2,1
1202117,TB thực lũy kế,,1,,202783,TB thực lũy kế,1,,1,1,1,,1970-01-01 07:00:00.000,,,DTTD,2,1
1202116,Phát triển mới,,1,,202782,Phát triển mới,1,,1,1,1,,1970-01-01 07:00:00.000,,,DTTD,2,1
7422,"Xe trên 31 chỗ, xe tải từ 4 - 10 tấn",,,,138599,"Xe trên 31 chỗ, xe tải từ 4 - 10 tấn",84,,1,1,1,,,,,DTTD,2,1
210035,Tổng số học viên đúng thành phần tham gia đào tạo,Học viên,1,,210035,Tổng số học viên đúng thành phần tham gia đào tạo,3,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,5,1
210036,Tổng số học viên cần triệu tập theo kế hoạch,Học viên,1,,210036,Tổng số học viên cần triệu tập theo kế hoạch,3,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,5,1
210037,Tỷ lệ khối lượng đào tạo thực hiện so với Kế hoạch,%,1,,210037,Tỷ lệ khối lượng đào tạo thực hiện so với Kế hoạch,23,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,2,0
210038,Tổng khối lượng đào tạo thực hiện,Bài học,1,,210038,Tổng khối lượng đào tạo thực hiện,110,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,5,1
210039,Tổng khối lượng đào tạo theo kế hoạch,Bài học,1,,210039,Tổng khối lượng đào tạo theo kế hoạch,110,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,5,1
210040,Điểm trung bình đánh giá của tất cả học viên đối với khóa học,Điểm,1,,210040,Điểm trung bình đánh giá của tất cả học viên đối với khóa học,161,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,2,1
210041,Tỷ lệ học viên thi kiểm tra cuối khóa đạt yêu cầu,%,1,,210041,Tỷ lệ học viên thi kiểm tra cuối khóa đạt yêu cầu,23,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,2,0
210042,Tổng số học viên hoàn thành bài thi-kiểm tra mức khá,Học viên,1,,210042,Tổng số học viên hoàn thành bài thi-kiểm tra mức khá,3,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,5,1
210043,Tổng số học viên tham gia đào tạo,Học viên,1,,210043,Tổng số học viên tham gia đào tạo,3,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,5,1
210044,Tỷ lệ học viên đăng ký vận dụng kiến thức vào công việc,%,1,,210044,Tỷ lệ học viên đăng ký vận dụng kiến thức vào công việc,23,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,2,0
210045,Tổng số học viên dăng ký vận dụng kiến thức vào công việc,Học viên,1,,210045,Tổng số học viên dăng ký vận dụng kiến thức vào công việc,3,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,5,1
7423,"Xe tải từ 10 - 18 tấn, xe Container 20 feet",,,,138600,"Xe tải từ 10 - 18 tấn, xe Container 20 feet",84,,1,1,1,,,,,DTTD,2,1
210047,Tỷ lệ học viên vận dụng kiến thức thành công,%,1,,210047,Tỷ lệ học viên vận dụng kiến thức thành công,23,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,2,0
210048,Hành động vận dụng kiến thức thành công,Hành động,1,,210048,Hành động vận dụng kiến thức thành công,162,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,5,1
210049,Tổng số hành động đăng ký vận dụng,Hành động,1,,210049,Tổng số hành động đăng ký vận dụng,162,,1,1,1,,2023-03-30 16:19:19.000,"260775",,KPI_HVT,5,1
7424,"Xe tải từ >18 tấn, xe Container 40 feet",,,,138601,"Xe tải từ >18 tấn, xe Container 40 feet",84,,1,1,1,,,,,DTTD,2,1
201039,Chuyển tiền,Chuyển tiền,,,202821,Chuyển tiền,2,,1,1,1,,2021-05-18 11:42:21.000,"269413",,DTTD,2,0
201026,Bankplus,Bankplus,,,202822,Bankplus,2,,1,1,1,,2021-05-18 11:42:21.000,"269413",,DTTD,2,0
201031,Phí Viettel Money,Phí Viettel Money,,,202823,Phí Viettel Money,2,,1,1,1,,2021-05-18 11:42:21.000,"269413",,DTTD,2,0
201067,Chuyển tiền,Chuyển tiền,,,202825,Chuyển tiền,2,,1,1,1,,2021-05-18 11:42:21.000,"269413",,DTTD,2,0
201057,Phí Viettel Money,Phí Viettel Money,,,202826,Phí Viettel Money,2,,1,1,1,,2021-05-18 11:42:21.000,"269413",,DTTD,2,0
201052,Bankplus,Bankplus,,,202827,Bankplus,2,,1,1,1,,2021-05-18 11:42:21.000,"269413",,DTTD,2,0
1904,Quản trị: Quảng cáo AMS,,1,,202902,Quản trị: Quảng cáo AMS,2,,1,1,1,,,,,DTTD,1,0
203413,Quản trị: Các DV khác,,1,,202900,Quản trị: Các DV khác,2,,1,1,1,,,,,DTTD,1,0
1902,Quản trị: Quảng cáo AMS,,1,,202901,Quản trị: Quảng cáo AMS,2,,1,1,1,,,,,DTTD,1,0
1903,Quản trị: SMS Banking,,1,,202903,Quản trị: SMS Banking,2,,1,1,1,,,,,DTTD,1,0
1901,Quản trị: SMS Banking,,1,,202904,Quản trị: SMS Banking,2,,1,1,1,,,,,DTTD,1,0
201120,Quản trị: Các DV khác,,1,,202905,Quản trị: Các DV khác,2,,1,1,1,,,,,DTTD,1,0
160091,Khối SP mới,KGM,1,,202906,Khối SP mới,2,,1,1,1,,,,,DTTD,2,0
160092,Robotic,KGM,1,,202907,Robotic,2,,1,1,1,,,,,DTTD,2,1
160093,Digital twins,KGM,1,,202908,Digital twins,2,,1,1,1,,,,,DTTD,2,1
160094,SP khác,KGM,1,,202909,SP khác,2,,1,1,1,,,,,DTTD,2,1
160095,Viettel AI Platform,KGM,1,,202910,Viettel AI Platform,2,,1,1,1,,,,,DTTD,2,1
160096,Viettel AI Platform,KGM,1,,202911,Viettel AI Platform,2,,1,1,1,,,,,DTTD,2,1
160097,Khối SP mới,KGM,1,,202912,Khối SP mới,2,,1,1,1,,,,,DTTD,2,0
160098,Robotic,KGM,1,,202913,Robotic,2,,1,1,1,,,,,DTTD,2,1
160099,Digital twins,KGM,1,,202914,Digital twins,2,,1,1,1,,,,,DTTD,2,1
160100,SP khác,KGM,1,,202915,SP khác,2,,1,1,1,,,,,DTTD,2,1
160101,Cơ cấu doanh thu,KGM,1,,202916,Cơ cấu doanh thu,2,,1,1,1,,,,,DTTD,2,0
160102,Cơ cấu doanh thu theo khách hàng,KGM,1,,202917,Cơ cấu doanh thu theo khách hàng,2,,1,1,1,,,,,DTTD,2,0
160103,KH ngoài,KGM,1,,202918,KH ngoài,2,,1,1,1,,,,,DTTD,2,0
160104,BBN,KGM,1,,202919,BBN,2,,1,1,1,,,,,DTTD,2,1
160105,BQP,KGM,1,,202920,BQP,2,,1,1,1,,,,,DTTD,2,1
160106,CQT,KGM,1,,202921,CQT,2,,1,1,1,,,,,DTTD,2,1
160107,KHDN,KGM,1,,202922,KHDN,2,,1,1,1,,,,,DTTD,2,1
160108,KH nội bộ,KGM,1,,202923,KH nội bộ,2,,1,1,1,,,,,DTTD,2,0
160109,NB,KGM,1,,202924,NB,2,,1,1,1,,,,,DTTD,2,1
160110,TTNN,KGM,1,,202925,TTNN,2,,1,1,1,,,,,DTTD,2,1
160111,Sản phẩm Viettel AI Platform,KGM,1,,202926,Sản phẩm Viettel AI Platform,2,,1,1,1,,,,,DTTD,2,0
160112,Chi phí chia sẻ doanh thu,KGM,1,,202927,Chi phí chia sẻ doanh thu,2,,1,1,1,,,,,DTTD,2,1
160113,Chi phí khác,KGM,1,,202928,Chi phí khác,2,,1,1,1,,,,,DTTD,2,1
160114,Khối SP mới,KGM,1,,202929,Khối SP mới,2,,1,1,1,,,,,DTTD,2,0
160115,Sản phẩm Robotic,KGM,1,,202930,Sản phẩm Robotic,2,,1,1,1,,,,,DTTD,2,0
160116,Chi phí chia sẻ doanh thu,KGM,1,,202931,Chi phí chia sẻ doanh thu,2,,1,1,1,,,,,DTTD,2,1
160117,Chi phí khác,KGM,1,,202932,Chi phí khác,2,,1,1,1,,,,,DTTD,2,1
160118,Sản phẩm Digital twins,KGM,1,,202933,Sản phẩm Digital twins,2,,1,1,1,,,,,DTTD,2,0
160119,Chi phí chia sẻ doanh thu,KGM,1,,202934,Chi phí chia sẻ doanh thu,2,,1,1,1,,,,,DTTD,2,1
160120,Chi phí khác,KGM,1,,202935,Chi phí khác,2,,1,1,1,,,,,DTTD,2,1
160121,Sản phẩm khác,KGM,1,,202936,Sản phẩm khác,2,,1,1,1,,,,,DTTD,2,0
160122,Chi phí chia sẻ doanh thu,KGM,1,,202937,Chi phí chia sẻ doanh thu,2,,1,1,1,,,,,DTTD,2,1
160123,Chi phí khác,KGM,1,,202938,Chi phí khác,2,,1,1,1,,,,,DTTD,2,1
200101,Lợi nhuận không gồm CLTG CTH,tiennm30,1,,210050,Lợi nhuận không gồm CLTG CTH,8,,905,1,1,LNTT (không gồm CLTG),2023-05-29 09:35:52.000,"269413",,DTTC,2,
10192,"DOANH THU DỊCH VỤ (trừ Hubbing, không bao gồm SME)",,1,,202940,"DOANH THU DỊCH VỤ (trừ Hubbing, không bao gồm SME)",2,,1,1,1,,,,,DTTD,1,
1250070,Nạp tại điểm kinh doanh,,2,,203042,Nạp tại điểm kinh doanh,2,,1,1,1,,,,,DTTD,2,1
1250071,Nạp từ tài khoản liên kết,,2,,203043,Nạp từ tài khoản liên kết,2,,1,1,1,,,,,DTTD,2,1
1250072,Rút tiền,,2,,203044,Rút tiền,2,,1,1,1,,,,,DTTD,2,1
1250073,Chuyển tiền,,2,,203045,Chuyển tiền,2,,1,1,1,,,,,DTTD,2,0
1250074,Trong hệ thống,,2,,203046,Trong hệ thống,2,,1,1,1,,,,,DTTD,2,1
