"SERVICE_ID","SERVICE_NAME"
9016,Tỷ lệ reactive lớn nhất 
9017,Tỷ lệ reactive nhỏ nhất
9018,Tỷ lệ reactive trung vị
9022,Dự án tốt nhất trong nhóm usecase PTDL làm tăng doanh thu
9023,Dự án kém trong nhóm usecase PTDL làm tăng doanh thu
9044,Thời gian phản hồi trên 1 request trong thị giác máy tính lớn nhất
9045,Thời gian phản hồi trên 1 request trong thị giác máy tính nhỏ nhất
9046,Thời gian phản hồi trên 1 request trong thị giác máy tính trung vị
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
2160400,Số lao động bình quân
2160400,Số lao động bình quân
2160400,Số lao động bình quân
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
9218,Tổng doanh thu BDT
9153,Tổng số dự án DS
9154,Tổng số dự án CV
9155,Tổng số dự án NLP
9159,Tổng doanh thu theo loại dự án DS
9160,Tổng DT theo loại dự án CV
9161,Tổng DT theo loại dự án NLP
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
3238,Cáp quang thuê bao
3256,A1 + Ống phóng
9153,Tổng số dự án DS
9154,Tổng số dự án CV
9155,Tổng số dự án NLP
9157,Tổng doanh thu nội bộ
9158,Tổng doanh thu ngoài
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
2160406,Năng suất lao động
2160406,Năng suất lao động
2160406,Năng suất lao động
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
6003,Chậm tiến độ
6002,Sắp đến hạn
6004,Đang thực hiện
6001,Đã hoàn thành
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1476,Thoại
1477,SMS
1478,Data
1479,VAS
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
9221,Tổng số lượng dự án
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
9004,Tỷ lệ lift TG so với CG/ BAU lớn nhất của nhóm dự án DS_REVENUE
9005,Tỷ lệ lift TG so với CG/ BAU nhỏ nhất của nhóm dự án DS_REVENUE
9006,Tỷ lệ lift TG so với CG/ BAU trung vị của nhóm dự án DS_REVENUE
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
9001,Tổng số dự án đang phát triển
9002,Tổng số dự án đang triển khai thử nghiệm
9003,Tổng số dự án triển khai định kỳ
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
9223,Tổng doanh thu dự án ngoài
9218,Tổng doanh thu BDT
9028,Độ chính xác trong nhận diện/phân loại ngôn ngữ/tiếng nói/văn bản lớn nhất
9029,Độ chính xác trong nhận diện/phân loại ngôn ngữ/tiếng nói/văn bản nhỏ nhất
9030,Độ chính xác trong nhận diện/phân loại ngôn ngữ/tiếng nói/văn bản trung vị
9224,Số lượng node
9225,Tổng memory
9226,Tổng cores
9227,Tổng storage
9230,Số nguồn dữ liệu
9234,Số lượng công nghệ sử dụng
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
9007,Tỷ lệ lift TG so với CG/ BAU lớn nhất của nhóm dự án DS_CUSTOMER_BASE
9008,Tỷ lệ lift TG so với CG/ BAU nhỏ nhất của nhóm dự án DS_CUSTOMER_BASE
9009,Tỷ lệ lift TG so với CG/ BAU trung vị của nhóm dự án DS_CUSTOMER_BASE
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
5067,DT dịch vụ nhóm SME
5067,DT dịch vụ nhóm SME
5067,DT dịch vụ nhóm SME
5067,DT dịch vụ nhóm SME
5067,DT dịch vụ nhóm SME
5067,DT dịch vụ nhóm SME
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
1301007,Tỉ lệ CDE tích hợp đánh giá BMDL
1301007,Tỉ lệ CDE tích hợp đánh giá BMDL
1301007,Tỉ lệ CDE tích hợp đánh giá BMDL
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
1201001,Tỷ lệ giao dịch thành công
1201001,Tỷ lệ giao dịch thành công
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201001,Tỷ lệ giao dịch thành công
1201001,Tỷ lệ giao dịch thành công
1201001,Tỷ lệ giao dịch thành công
1201001,Tỷ lệ giao dịch thành công
1201001,Tỷ lệ giao dịch thành công
9221,Tổng số lượng dự án
9153,Tổng số dự án DS
9154,Tổng số dự án CV
9155,Tổng số dự án NLP
9218,Tổng doanh thu BDT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
8583,DT Xây lắp
8584,DT Vận hành khai thác
8585,DT Hạ tầng cho thuê
8586,DT Năng lượng và Cơ điện
8583,DT Xây lắp
8584,DT Vận hành khai thác
8585,DT Hạ tầng cho thuê
8586,DT Năng lượng và Cơ điện
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201001,Tỷ lệ giao dịch thành công
9159,Tổng doanh thu theo loại dự án DS
9160,Tổng DT theo loại dự án CV
9161,Tổng DT theo loại dự án NLP
9041,Độ chính xác trong nhận diện/phân loại ảnh/video lớn nhất
9042,Độ chính xác trong nhận diện/phân loại ảnh/video nhỏ nhất
9022,Dự án tốt nhất trong nhóm usecase PTDL làm tăng doanh thu
9023,Dự án kém trong nhóm usecase PTDL làm tăng doanh thu
9024,Dự án tốt nhất trong nhóm usecase PTDL tiết kiệm chi phí
9025,Dự án kém nhất trong nhóm usecase PTDL tiết kiệm chi phí
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
9165,Doanh thu tăng thêm ARPU
9166,% tăng thêm ARPU
9016,Tỷ lệ reactive lớn nhất 
9017,Tỷ lệ reactive nhỏ nhất
9018,Tỷ lệ reactive trung vị
9031,Độ chính xác Speech-to-Text lớn nhất
9032,Độ chính xác Speech-to-Text nhỏ nhất
9033,Độ chính xác Speech-to-Text trung vị
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
9221,Tổng số lượng dự án
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301008,Tỉ lệ CDE có luật giám sát
1301007,Tỉ lệ CDE tích hợp đánh giá BMDL
1201001,Tỷ lệ giao dịch thành công
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
9162,Tổng chi phí tiết kiệm từ các dự án/ UC tính trên các đơn vị con nội bộ
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
313,TB PSGD tăng/giảm
312,TB PSGD lũy kế
313,TB PSGD tăng/giảm
313,TB PSGD tăng/giảm
313,TB PSGD tăng/giảm
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1476,Thoại
1477,SMS
1478,Data
1479,VAS
180022,Đối tượng tập nghề
180023,Đối tượng outsource
180024,Đối tượng khác
9031,Độ chính xác Speech-to-Text lớn nhất
9032,Độ chính xác Speech-to-Text nhỏ nhất
9033,Độ chính xác Speech-to-Text trung vị
9013,Tỷ lệ active lớn nhất
9014,Tỷ lệ active nhỏ nhất
9015,Tỷ lệ active trung vị
1200928,Giao tiền nhanh (trong 4h)
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301008,Tỉ lệ CDE có luật giám sát
1301007,Tỉ lệ CDE tích hợp đánh giá BMDL
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
6001,Đã hoàn thành
6003,Chậm tiến độ
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1201001,Tỷ lệ giao dịch thành công
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
150002,Dịch vụ thanh toán điện tử
150006,Dịch vụ  chuyển tiền mặt/thu hộ tại Quầy
150007,Dịch vụ Khai thác Dữ liệu
150008,Dịch vụ SMS
150009,Dịch vụ khác
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
8701,DTDV&SX Di động
8705,DTDV&SX Cố định
8709,DTDV&SX Giải pháp CNTT
8710,DTDV&SX Kinh doanh quốc tế
8711,DTDV&SX Thương mại điện tử
8712,DTDV&SX khác
8701,DTDV&SX Di động
8705,DTDV&SX Cố định
8709,DTDV&SX Giải pháp CNTT
8710,DTDV&SX Kinh doanh quốc tế
8711,DTDV&SX Thương mại điện tử
8712,DTDV&SX khác
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301006,Tỉ lệ CDE tích hợp đánh giá CLDL
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
1301009,Tổng số lượng ticket
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1201003,Tỷ lệ khách hàng trải nghiệm tồi dịch vụ
1201003,Tỷ lệ khách hàng trải nghiệm tồi dịch vụ
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1442,Doanh thu nội bộ
2043,Doanh thu nội bộ 
2337,Doanh thu nội bộ 
1477,SMS
1478,Data
1479,VAS
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
21000100,Lợi nhuận
21000100,Lợi nhuận
21000100,Lợi nhuận
21000100,Lợi nhuận
21000100,Lợi nhuận
2160406,Năng suất lao động
2160406,Năng suất lao động
2160406,Năng suất lao động
2160406,Năng suất lao động
2160406,Năng suất lao động
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1201003,Tỷ lệ khách hàng trải nghiệm tồi dịch vụ
9218,Tổng doanh thu BDT
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1201001,Tỷ lệ giao dịch thành công
1201001,Tỷ lệ giao dịch thành công
1201001,Tỷ lệ giao dịch thành công
1201001,Tỷ lệ giao dịch thành công
1201001,Tỷ lệ giao dịch thành công
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200100,Lợi nhuận
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
5067,DT dịch vụ nhóm SME
1201001,Tỷ lệ giao dịch thành công
9157,Tổng doanh thu nội bộ
9158,Tổng doanh thu ngoài
9159,Tổng doanh thu theo loại dự án DS
9160,Tổng DT theo loại dự án CV
9161,Tổng DT theo loại dự án NLP
9165,Doanh thu tăng thêm ARPU
9166,% tăng thêm ARPU
9024,Dự án tốt nhất trong nhóm usecase PTDL tiết kiệm chi phí
1200959,Số cuộc gọi được trả lời bởi ĐTV >20s
1200918,Tỷ lệ xử lý tại bàn (Kênh FO)
1200918,Tỷ lệ xử lý tại bàn (Kênh FO)
1200870,Tổng KH đánh giá
1200869,Tổng KH Hài lòng DV Di động
1200868,Mức độ hài lòng di động
1200868,Mức độ hài lòng di động
1200876,Tổng KH khảo sát  thành công DV SME
1200875,Tổng KH hài lòng DV SME
1200874,Mức độ hài lòng SME
1200874,Mức độ hài lòng SME
1201103,Tỷ lệ cuộc gọi thoại được thiết lập thành công (Voice CSSR)
